sample_date,repo_id,repo_full_name,owner,repo_name,repo_url,source,sample_query,language,stars,forks,watchers,open_issues,created_at,updated_at,pushed_at,default_branch,archived,disabled,fork,has_readme,readme_fetch_status,readme_status_code,readme_hash,readme_word_count,readme_char_count,readme_heading_count,readme_link_count,readme_image_count,readme_code_block_count,readme_headings,rubric_version,has_overview_signal,has_setup_signal,has_usage_signal,has_features_signal,has_visuals_signal,has_architecture_signal,has_data_methods_signal,has_results_signal,has_tests_signal,has_license_signal,has_deployment_signal,has_contact_signal,readme_score,readiness_level,sections_found,sections_missing,overview_score,setup_score,usage_score,features_score,visuals_score,architecture_score,data_methods_score,results_score,tests_score,license_score,deployment_score,contact_score,processed_at
2026-06-07,614149835,tmoroney/auto-subs,tmoroney,auto-subs,https://github.com/tmoroney/auto-subs,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,TypeScript,3566,225,3566,173,2023-03-15T01:51:06Z,2026-06-07T17:32:32Z,2026-06-07T17:32:28Z,main,False,False,False,True,fetched,200,be7b9e290ab24f7d8c50ebbdb97e3f1ea6f22c3c6866a18a443d044bc4fc48b8,937,6948,18,20,4,2,"['AutoSubs', 'Download', 'Documentation', 'Quick Start', 'Windows & macOS', 'Linux install', 'Workflows', 'Standalone Mode', 'DaVinci Resolve Mode', 'Adobe Premiere Pro / After Effects Mode', 'Command Line Interface', 'Integrations', ""What's New in v3.5"", 'Transcription', 'Editing & UI', 'DaVinci Resolve', 'Bug Fixes (v3.5.1)', 'Contributing']",builder_showcase_readme_v1,True,True,True,False,True,True,True,True,False,False,False,False,69.6,semi_ready,"['overview', 'setup', 'usage', 'visuals', 'architecture', 'data_methods', 'results']","['features', 'tests', 'license', 'deployment', 'contact']",1,1,1,0,1,1,1,1,0,0,0,0,2026-06-07T17:57:53.992984+00:00
2026-06-07,435724020,lf-lang/vscode-lingua-franca,lf-lang,vscode-lingua-franca,https://github.com/lf-lang/vscode-lingua-franca,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,TypeScript,9,4,9,25,2021-12-07T03:00:24Z,2026-06-07T17:32:32Z,2026-06-07T17:32:28Z,main,False,False,False,True,fetched,200,768d9ad603076da3c07a59aad1040a77d899f568e3cc1e353bfb329f2c9cb648,723,4708,11,13,5,1,"['Lingua Franca support for Visual Studio Code', 'Automatic Diagram Synthesis', 'Lingua Franca Package Explorer', 'Other features', 'Quick Start', 'Requirements', 'Settings', 'For Developers and Contributors', 'Join us!', 'Configuration', 'Diagrams']",builder_showcase_readme_v1,True,True,True,True,True,False,False,False,True,False,False,False,61.0,semi_ready,"['overview', 'setup', 'usage', 'features', 'visuals', 'tests']","['architecture', 'data_methods', 'results', 'license', 'deployment', 'contact']",1,1,1,1,1,0,0,0,1,0,0,0,2026-06-07T17:57:55.762124+00:00
2026-06-07,1099752066,tripolskypetr/backtest-kit,tripolskypetr,backtest-kit,https://github.com/tripolskypetr/backtest-kit,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,TypeScript,43,14,43,0,2025-11-19T11:55:02Z,2026-06-07T17:32:27Z,2026-06-07T17:32:23Z,master,False,False,False,True,fetched,200,7d14134881d8be1814d118c680bbb49d0bc01cb446a325dce538daf176fedab3,11244,92428,103,40,5,41,"['🧿 Backtest Kit', '🚀 Quick Start', '🎯 The Casual Way: CLI Init', '🏗️ Alternative: Sidekick CLI', '🐳 Running in Docker', '📦 Manual Installation', '✨ Why Choose Backtest Kit?', '📋 Supported Order Types', '📚 Code Samples', '⚙️ Basic Configuration', '🔧 Register Components', '💡 Example Strategy (with LLM)', '🧪 Run Backtest', '📈 Run Live Trading', '📡 Monitoring & Events', '🌐 Global Configuration', '💻 Developer Note', '🔍 How PNL Works', 'Internals', '🔍 How Broker Transactional Integrity Works', 'Internals', '🔍 How Cron Works', 'Internals', '🔍 How getCandles Works', 'Candle Timestamp Convention:', '🔍 How getOrderBook Works', 'Order Book Timestamp Convention:', '🔍 How getAggregatedTrades Works', 'Aggregated Trades Timestamp Convention:', '🔬 Technical Details: Timestamp Alignment', '🕐 Timezone Warning: Candle Boundaries Are UTC-Based', '💭 What this means:', '🧠 Two Ways to Run the Engine', '1️⃣ Event-driven (background execution)', '2️⃣ Async Iterator (pull-based execution)', '⚔️ Think of it as...', '🌍 Ecosystem', '@backtest-kit/cli', 'Key Features', 'Use Case', 'Get Started', '@backtest-kit/pinets', 'Key Features', 'Use Case', 'Get Started', '@backtest-kit/graph', 'Key Features', 'Use Case', 'Get Started', '@backtest-kit/ui', 'Key Features', 'Use Case', 'Get Started', '@backtest-kit/mongo', 'Key Features', 'Use Case', 'Get Started', '@backtest-kit/ollama', 'Key Features', 'Use Case', 'Get Started', '@backtest-kit/signals', 'Key Features', 'Use Case', 'Get Started', '@backtest-kit/sidekick', 'Key Features', 'Use Case', 'Get Started', '👪 Community', 'backtest-monorepo-parallel', 'Key Features', 'Use Case', 'Get Started', 'backtest-ollama-crontab', 'Key Features', 'Use Case', 'Get Started', 'backtest-kit-redis-mongo-docker', 'Key Features', 'Use Case', 'Get Started', 'backtest-kit-skills', 'Key Features', 'Use Case', 'Get Started', 'uzse-backtest-app', 'Key Features', 'Use Case', 'Get Started', '🧩 Strategy Examples', '🧠 Neural Network Strategy (Oct 2021)', '🌲 Pine Script Range Breakout (Dec 2025)', '🔪 Signal Inversion Strategy (Jan 2026)', '📰 AI News Sentiment (Feb 2026)', '🪂 SHORT DCA Ladder (Mar 2026)', '🧗 LONG DCA Ladder (Apr 2026)', '🐍 Python EMA Crossover (Feb 2021)', '👨\u200d💼 Commercial Support', '🤖 Are you a robot?', '✅ Tested & Reliable', '🤝 Contribute', '📜 License']",builder_showcase_readme_v1,True,True,True,True,True,True,True,True,True,True,True,True,100.0,showcase_ready,"['overview', 'setup', 'usage', 'features', 'visuals', 'architecture', 'data_methods', 'results', 'tests', 'license', 'deployment', 'contact']",[],1,1,1,1,1,1,1,1,1,1,1,1,2026-06-07T17:57:57.682052+00:00
2026-06-07,1084460079,SATYAM-PRATIBHAN/arcmindAI,SATYAM-PRATIBHAN,arcmindAI,https://github.com/SATYAM-PRATIBHAN/arcmindAI,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,TypeScript,160,49,160,14,2025-10-27T17:54:52Z,2026-06-07T17:32:24Z,2026-06-07T17:32:20Z,main,False,False,False,True,fetched,200,d3a0494528329b35192dfa683a4dba041b160af91e916498c5bf272ab02e6ead,1541,11969,22,18,0,8,"['ArcMind AI - AI-Powered System Design Generator', 'Table of Contents', 'Features', 'Tech Stack', 'Prerequisites', 'Docker Setup', 'Installation', 'Usage', 'Authentication', 'AI Generation', 'GitHub Repository Import', 'Task Generation', 'History', 'Metrics', 'Security Features', 'GitHub Token Protection', 'Scripts', 'Development Workflow', 'Deployment', 'Contributing', 'Contributors ✨', 'License']",builder_showcase_readme_v1,True,True,True,True,True,True,True,True,True,True,True,True,100.0,showcase_ready,"['overview', 'setup', 'usage', 'features', 'visuals', 'architecture', 'data_methods', 'results', 'tests', 'license', 'deployment', 'contact']",[],1,1,1,1,1,1,1,1,1,1,1,1,2026-06-07T17:57:59.398932+00:00
2026-06-07,1187493898,vcmf/dim0,vcmf,dim0,https://github.com/vcmf/dim0,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,TypeScript,38,3,38,0,2026-03-20T19:42:54Z,2026-06-07T17:32:21Z,2026-06-07T17:32:17Z,main,False,False,False,True,fetched,200,929bd1a81cfc39d52618da3e1113b370d0a1f4c1fe0f59a7021e62793eb0450f,1157,7639,25,1,7,11,"['What it is', 'Node types', 'Canvas engine', 'Agent layer', 'Themes', 'Try it', 'Repo layout', 'Getting started', 'Prerequisites', 'Environment', 'Run published images', 'Run from source', 'Local databases', 'Backend', 'Frontend', 'Environment variables', 'Docker', 'Core commands', 'Services and debugging', 'Databases', 'Overrides', 'Images', 'Versioning', 'Troubleshooting', 'License']",builder_showcase_readme_v1,False,True,True,False,True,True,True,True,True,True,True,False,76.25,strong,"['setup', 'usage', 'visuals', 'architecture', 'data_methods', 'results', 'tests', 'license', 'deployment']","['overview', 'features', 'contact']",0,1,1,0,1,1,1,1,1,1,1,0,2026-06-07T17:58:01.096757+00:00
2026-06-07,981856828,TUARAN/frontend-weekly-digest-cn,TUARAN,frontend-weekly-digest-cn,https://github.com/TUARAN/frontend-weekly-digest-cn,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,TypeScript,47,3,47,19,2025-05-12T02:19:34Z,2026-06-07T17:32:17Z,2026-06-07T17:32:13Z,main,False,False,False,True,fetched,200,c5bacb486757826b6356862a992a02ef3a292f9d807326122e3e50c4b50d5965,5690,35175,22,371,1,0,"['🧭 前端周看 · 技术情报站', '现在这个项目是什么', '为什么要转型', '当前站点结构', '追踪范围', '信息源', '🗂️ 周刊目录', '2026年', '2025年', '🤝 协作方式', '🧩 工作流（抓取 → 翻译 → Review）', '✨ 翻译规范', '📋 翻译任务认领', '👥 贡献者与翻译统计（432-449）', '历史翻译表（432-449）', '✍️ 参与与支持', '📬 联系我们', '📱 公众号《前端周看》', '💬 加入交流群', '🔗 相关链接', '🧩 分发楔子', '📈 流量统计说明']",builder_showcase_readme_v1,True,True,True,False,True,False,True,False,False,False,True,False,60.1,semi_ready,"['overview', 'setup', 'usage', 'visuals', 'data_methods', 'deployment']","['features', 'architecture', 'results', 'tests', 'license', 'contact']",1,1,1,0,1,0,1,0,0,0,1,0,2026-06-07T17:58:02.880310+00:00
2026-06-07,1090918019,lespaceman/agent-web-interface,lespaceman,agent-web-interface,https://github.com/lespaceman/agent-web-interface,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,TypeScript,10,1,10,8,2025-11-06T10:08:43Z,2026-06-07T17:32:12Z,2026-06-07T17:38:40Z,main,False,False,False,True,fetched,200,e5dc15e0877a8fd44e5edb25dd35c92191d999bf55f4275927fe21cc89b4a0ce,3945,29911,64,3,0,39,"['Agent Web Interface', 'Why this exists', 'The core abstraction', 'What it is', 'How it works', 'Example agent loop', 'Example user journey', '1. Agent navigates to the payments dashboard', '2. Agent opens the failed payment', '3. Agent types the internal note', '4. Agent saves the note', '5. Agent final answer to the user', 'Tool response format', 'Baseline response', 'Diff response', 'Validation error', 'Modal response', 'Trimmed large region', 'Real-world response examples', 'GitHub-style issue page', 'Linear-style issue list', 'Payments dashboard', 'Tool surface', 'Session', 'Navigation', 'Observation', 'Interaction', 'Forms', 'Canvas', 'Content', 'Network', 'Quickstart', 'Target a specific harness', 'Claude Code (also installs the agent skill)', 'Cursor', 'VS Code', 'Claude Desktop (MCP only — no skill placement)', 'Multiple at once', 'All detected harnesses', 'Install flags', 'Check installation status', 'Skill-only installation (advanced)', 'Manual setup (Claude Desktop / Cursor / VS Code)', 'Browser modes', 'Auto mode', 'Always connect to existing Chrome', 'Always launch with persistent profile', 'Headless isolated browser', 'Stealth (`AWI_STEALTH`)', 'Disable stealth (raw Puppeteer fingerprint)', 'Using your existing Chrome', 'CLI arguments', 'stdio transport', 'HTTP transport', 'Environment variables', 'Directional benchmark results', 'Architecture overview', 'Browser lifecycle', 'Semantic snapshot generation', 'Action resolution', 'Development', 'Requirements', 'Status', 'License']",builder_showcase_readme_v1,True,True,True,False,True,True,True,True,True,True,True,True,92.4,showcase_ready,"['overview', 'setup', 'usage', 'visuals', 'architecture', 'data_methods', 'results', 'tests', 'license', 'deployment', 'contact']",['features'],1,1,1,0,1,1,1,1,1,1,1,1,2026-06-07T17:58:04.669768+00:00
2026-06-07,904268141,ultrazg/horizon,ultrazg,horizon,https://github.com/ultrazg/horizon,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,TypeScript,53,4,53,0,2024-12-16T15:05:39Z,2026-06-07T17:32:10Z,2026-06-07T17:36:33Z,main,False,False,False,True,fetched,200,eaa19fc853bcedce255b4d0cd10215613fb7077aba2585179aea557cf84ba8fd,187,1408,10,7,6,1,"['截图', '下载', '开发', '1.环境', '2.拉取和构建', '在开发模式下运行', '或者', '构建对应平台的可执行文件', '声明', 'LICENSE']",builder_showcase_readme_v1,True,True,False,False,True,False,False,False,False,True,False,False,37.15,thin,"['overview', 'setup', 'visuals', 'license']","['usage', 'features', 'architecture', 'data_methods', 'results', 'tests', 'deployment', 'contact']",1,1,0,0,1,0,0,0,0,1,0,0,2026-06-07T17:58:06.398044+00:00
2026-06-07,1207676568,JhaSourav07/commitpulse,JhaSourav07,commitpulse,https://github.com/JhaSourav07/commitpulse,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,TypeScript,134,535,134,893,2026-04-11T08:46:17Z,2026-06-07T17:31:56Z,2026-06-07T17:31:51Z,main,False,False,False,True,fetched,200,fb4d9ffb56890aece65c07cdfca43f81964aa04ce6cfbad1c907a21134713608,1859,15568,27,28,40,10,"['⚡ CommitPulse', '_Your GitHub contributions — as a cinematic SVG monolith._', '📖 Table of Contents', '🔴 Live Demo', '✨ Theme Showcase', 'Default', 'Neon', 'Custom', '📋 Copy Examples', '🌑 Default', '🌟 Neon', '🔥 Custom', '📅 Monthly Summary', 'Theme Presets', '🎨 Theme Preview Gallery', 'Examples', '🎯 Real-Time Accuracy — The Contribution Count Problem', 'The Problem: Off-by-N Contributions', 'The Solution: UTC Midnight Synchronization', '🏗️ Architecture & Tech Stack', '📚 Documentation Index', '🤝 Contributing', '📄 License', '👥 Maintainers', '🎨 Themes', 'This project is an official participant in GSSoC 2026.', '💖 Contributors']",builder_showcase_readme_v1,True,False,True,False,True,True,True,True,False,True,True,True,73.4,semi_ready,"['overview', 'usage', 'visuals', 'architecture', 'data_methods', 'results', 'license', 'deployment', 'contact']","['setup', 'features', 'tests']",1,0,1,0,1,1,1,1,0,1,1,1,2026-06-07T17:58:08.254636+00:00
2026-06-07,719577983,duyet/clickhouse-monitoring,duyet,clickhouse-monitoring,https://github.com/duyet/clickhouse-monitoring,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,TypeScript,237,38,237,7,2023-11-16T13:18:24Z,2026-06-07T17:31:55Z,2026-06-07T17:33:18Z,main,False,False,False,True,fetched,200,067f36204b7338980cf15edf2333eed325652829cbf2a084798b3cec05e7b2d3,987,7756,16,15,17,9,"['chmonitor Dashboard', 'Deployment', 'Cloudflare Workers', '/etc/clickhouse-monitor/config.toml', 'or env-only:', 'Set CLOUDFLARE_API_TOKEN in .env.prod or export it', 'OR use OAuth: npx wrangler login', 'Unified deploy (config, build, deploy, cache — same as CI)', 'Step by step (same as CI)', 'Docker', 'Releases', 'Documentation', 'AI Agent Access', 'Screenshots', 'Feedback and Contributions', 'License']",builder_showcase_readme_v1,True,True,True,True,True,True,True,True,True,True,True,False,95.25,showcase_ready,"['overview', 'setup', 'usage', 'features', 'visuals', 'architecture', 'data_methods', 'results', 'tests', 'license', 'deployment']",['contact'],1,1,1,1,1,1,1,1,1,1,1,0,2026-06-07T17:58:10.035505+00:00
2026-06-07,1238364471,Liquid-Protocol-Ops/agent-autonomopoly,Liquid-Protocol-Ops,agent-autonomopoly,https://github.com/Liquid-Protocol-Ops/agent-autonomopoly,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,TypeScript,8,4,8,0,2026-05-14T03:54:54Z,2026-06-07T17:31:51Z,2026-06-07T17:31:49Z,main,False,False,False,True,fetched,200,4b9ce73b5d1fc29fdc7794aacb441c2165349a6d5e67eeb11276da7c2d2b7d81,732,6438,9,3,0,4,"['AUTONOMOPOLY', 'How it works', 'Mode: accumulate | build', 'LP strategy', 'Identity (genesis-locked)', 'Current economic state', 'Commands', 'Twitter/X presence', ""What's next""]",builder_showcase_readme_v1,True,False,True,False,False,False,True,True,True,False,True,False,55.3,semi_ready,"['overview', 'usage', 'data_methods', 'results', 'tests', 'deployment']","['setup', 'features', 'visuals', 'architecture', 'license', 'contact']",1,0,1,0,0,0,1,1,1,0,1,0,2026-06-07T17:58:11.801557+00:00
2026-06-07,1149909827,medialane-io/medialane-dapp,medialane-io,medialane-dapp,https://github.com/medialane-io/medialane-dapp,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,TypeScript,5,0,5,0,2026-02-04T16:59:35Z,2026-06-07T17:31:51Z,2026-06-07T17:31:48Z,main,False,False,False,True,fetched,200,cbe50552ceb2c3599e2fbab7452aeadb0284884c67378846dfef49abc90a45fd,900,8428,19,2,0,6,"['Medialane Dapp', 'Core Features', 'Creator Launchpad', 'NFT Marketplace', 'Creator Profiles', 'Claims Hub (`/claim`)', 'Fee Structure', 'Tech Stack', 'Wallet System', 'Route Map', 'Architecture', 'Key Patterns', 'Transactions', 'Backend API calls', 'Lazy tab data loading', 'Environment Variables', 'Development', 'Protocol Integrations', 'Medialane DAO']",builder_showcase_readme_v1,True,True,True,True,True,True,True,False,False,False,True,True,80.05,strong,"['overview', 'setup', 'usage', 'features', 'visuals', 'architecture', 'data_methods', 'deployment', 'contact']","['results', 'tests', 'license']",1,1,1,1,1,1,1,0,0,0,1,1,2026-06-07T17:58:13.519978+00:00
2026-06-07,193215554,n8n-io/n8n,n8n-io,n8n,https://github.com/n8n-io/n8n,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,TypeScript,191478,58355,191478,1469,2019-06-22T09:24:21Z,2026-06-07T17:33:59Z,2026-06-07T17:31:43Z,master,False,False,False,True,fetched,200,f7f174c28efbce14647e37f22d5f697b09b18783193ea41961b3f102d2ba7828,574,3675,9,19,2,2,"['n8n - Secure Workflow Automation for Technical Teams', 'Key Capabilities', 'Quick Start', 'Resources', 'Support', 'License', 'Contributing', 'Join the Team', 'What does n8n mean?']",builder_showcase_readme_v1,True,True,True,True,True,True,True,False,False,True,True,False,79.05,strong,"['overview', 'setup', 'usage', 'features', 'visuals', 'architecture', 'data_methods', 'license', 'deployment']","['results', 'tests', 'contact']",1,1,1,1,1,1,1,0,0,1,1,0,2026-06-07T17:58:15.267375+00:00
2026-06-07,963309209,cedarjs/cedar,cedarjs,cedar,https://github.com/cedarjs/cedar,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,TypeScript,135,25,135,41,2025-04-09T13:35:22Z,2026-06-07T17:31:43Z,2026-06-07T17:31:41Z,main,False,False,False,True,fetched,200,4d17636e72647a9fcd42695b82dd98d93042c69829ec454a7a533d9e9cbd2293,874,5825,8,0,0,0,"['About', 'Why Cedar?', 'Who Is Cedar For?', 'Roadmap', 'Package Updates', 'New Features', 'The CedarJS Team', 'Sponsors']",builder_showcase_readme_v1,True,True,True,True,False,False,True,False,True,False,True,False,67.7,semi_ready,"['overview', 'setup', 'usage', 'features', 'data_methods', 'tests', 'deployment']","['visuals', 'architecture', 'results', 'license', 'contact']",1,1,1,1,0,0,1,0,1,0,1,0,2026-06-07T17:58:17.012470+00:00
2026-06-07,1140315288,PEQHUB/Squig-Rank,PEQHUB,Squig-Rank,https://github.com/PEQHUB/Squig-Rank,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,TypeScript,5,1,5,0,2026-01-23T05:30:15Z,2026-06-07T17:31:46Z,2026-06-07T17:31:40Z,main,False,False,False,True,fetched,200,ab6a640e8a856c86ba54e08abe051a40a3702e6967c3277107d06fb0a8b3ec55,184,1262,7,0,0,2,"['Squig-Rank', 'PPI Formula', 'Features', 'Scanning', 'Stack', 'Development', 'License']",builder_showcase_readme_v1,True,True,True,True,False,False,True,False,True,True,True,False,69.45,semi_ready,"['overview', 'setup', 'usage', 'features', 'data_methods', 'tests', 'license', 'deployment']","['visuals', 'architecture', 'results', 'contact']",1,1,1,1,0,0,1,0,1,1,1,0,2026-06-07T17:58:18.720833+00:00
2026-06-07,420041471,functionalscript/functionalscript,functionalscript,functionalscript,https://github.com/functionalscript/functionalscript,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,TypeScript,62,5,62,22,2021-10-22T09:33:54Z,2026-06-07T17:31:41Z,2026-06-07T17:33:11Z,main,False,False,False,True,fetched,200,74c1294a16c93bff099c4860bbd9b33d24c8559eb8a8c04b724b4e7c552db278,490,3569,8,20,2,2,"['FunctionalScript', 'Getting Started', 'or', 'Vision', 'Applications', 'Design Principles', 'Our Next Step', 'Sponsors']",builder_showcase_readme_v1,True,True,True,False,True,True,False,False,False,True,False,False,57.15,semi_ready,"['overview', 'setup', 'usage', 'visuals', 'architecture', 'license']","['features', 'data_methods', 'results', 'tests', 'deployment', 'contact']",1,1,1,0,1,1,0,0,0,1,0,0,2026-06-07T17:58:20.441812+00:00
2026-06-07,680843895,ncdai/chanhdai.com,ncdai,chanhdai.com,https://github.com/ncdai/chanhdai.com,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,TypeScript,1973,293,1973,1,2023-08-20T15:34:19Z,2026-06-07T17:31:40Z,2026-06-07T17:31:36Z,main,False,False,False,True,fetched,200,55e5da4b611d31ba94f166465334fa83a71b609d94660e22ec6f8c26b3f69bbf,1070,8154,12,16,7,0,"['[chanhdai.com](https://chanhdai.com) &middot; [![GitHub License](https://img.shields.io/github/license/ncdai/chanhdai.com?label=License)](https://github.com/ncdai/chanhdai.com/blob/main/LICENSE) ![GitHub Repo Views](https://gitviews.com/repo/ncdai/chanhdai.com.svg?style=flat&label-color=%23555&color=%23f59e0b)', 'Overview', 'Stack', 'Featured', 'Content', 'Registry', 'Development', 'License', 'Contributors', 'Sponsors', 'Stats', 'Star History']",builder_showcase_readme_v1,True,False,True,False,True,False,False,False,False,True,False,True,44.9,thin,"['overview', 'usage', 'visuals', 'license', 'contact']","['setup', 'features', 'architecture', 'data_methods', 'results', 'tests', 'deployment']",1,0,1,0,1,0,0,0,0,1,0,1,2026-06-07T17:58:22.189870+00:00
2026-06-07,318745772,mooyoul/cos-restocked,mooyoul,cos-restocked,https://github.com/mooyoul/cos-restocked,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,TypeScript,10,3,10,0,2020-12-05T09:08:58Z,2026-06-07T17:31:37Z,2026-06-07T17:31:34Z,main,False,False,False,True,fetched,200,d83bc79ed159c1b73e86387cf4c485b786698ea3f035a692d23f14dcf4fd547c,136,922,5,5,6,0,"['cos-restocked', '🧥 Contents', 'Slack Support', 'Configuration / Deployment', 'License']",builder_showcase_readme_v1,True,False,False,False,True,True,False,False,False,True,True,False,38.05,thin,"['overview', 'visuals', 'architecture', 'license', 'deployment']","['setup', 'usage', 'features', 'data_methods', 'results', 'tests', 'contact']",1,0,0,0,1,1,0,0,0,1,1,0,2026-06-07T17:58:23.973027+00:00
2026-06-07,1166258267,praha-inc/diva,praha-inc,diva,https://github.com/praha-inc/diva,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,TypeScript,24,0,24,5,2026-02-25T03:15:44Z,2026-06-07T17:31:19Z,2026-06-07T17:31:16Z,main,False,False,False,True,fetched,200,a142701a27c7ca89f854f36e5d3edbbd94f3da2811213aa32f1c557e82161881,449,3745,10,7,4,9,"['🎵 @praha/diva', 'Installation', 'Usage', 'Transient mode', 'Curried Form', 'Optional Contexts', 'Composing Multiple Contexts', 'Testing with Mocks', '🤝 Contributing', '📝 License']",builder_showcase_readme_v1,True,True,True,False,True,False,False,False,True,True,False,False,57.15,semi_ready,"['overview', 'setup', 'usage', 'visuals', 'tests', 'license']","['features', 'architecture', 'data_methods', 'results', 'deployment', 'contact']",1,1,1,0,1,0,0,0,1,1,0,0,2026-06-07T17:58:25.713332+00:00
2026-06-07,1180482213,proompteng/bilig,proompteng,bilig,https://github.com/proompteng/bilig,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,TypeScript,30,20,30,2,2026-03-13T04:50:28Z,2026-06-07T17:31:14Z,2026-06-07T17:31:11Z,main,False,False,False,True,fetched,200,176931b1c2d3725e187151067372d06b4e477dea6923f2f428a0a5eb59e6f8cd,9263,83702,23,256,7,39,"['bilig', 'Start Here', 'If You Only Try One Thing', 'Which Path Should I Install?', 'Agent And WorkPaper Proof', 'Integration Recipes After The Proof', 'Choose An Evaluation Path', 'Try It In 90 Seconds', 'TypeScript API Shape', 'When To Reach For It', 'Package Boundary', 'Published Package Trust', 'Deeper Evaluation Paths', 'Examples You Can Run', 'Proof You Can Reproduce', 'XLSX Accuracy Policy', 'What Is In This Repo', 'Local Development', 'For Coding Agents', 'Contributing', 'Security And Support', 'CI', 'License']",builder_showcase_readme_v1,True,True,True,False,True,True,True,True,True,True,True,True,92.4,showcase_ready,"['overview', 'setup', 'usage', 'visuals', 'architecture', 'data_methods', 'results', 'tests', 'license', 'deployment', 'contact']",['features'],1,1,1,0,1,1,1,1,1,1,1,1,2026-06-07T17:58:27.746139+00:00
2026-06-07,985411293,borela-tech/multiline-tailwindcss,borela-tech,multiline-tailwindcss,https://github.com/borela-tech/multiline-tailwindcss,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,TypeScript,5,0,5,0,2025-05-17T17:52:23Z,2026-06-07T17:31:03Z,2026-06-07T17:30:59Z,main,False,False,False,True,fetched,200,b8d2e813a12cdbfc240dfe6c52b796e6f573f1fa4358793a067b1952041d796c,662,5344,16,16,0,9,"['Table of Contents', 'Packages', 'Quick Start', 'esbuild / tsdown / tsup', 'Vite', 'Usage', 'JSX', 'className', 'Tagged Strings', 'tailwindcss', 'base64Asset', 'Features', 'Spaces', 'Comments', 'Contributing', 'License']",builder_showcase_readme_v1,False,True,True,True,True,False,True,False,True,True,False,False,61.95,semi_ready,"['setup', 'usage', 'features', 'visuals', 'data_methods', 'tests', 'license']","['overview', 'architecture', 'results', 'deployment', 'contact']",0,1,1,1,1,0,1,0,1,1,0,0,2026-06-07T17:58:29.525430+00:00
2026-06-07,1103012935,openclaw/openclaw,openclaw,openclaw,https://github.com/openclaw/openclaw,github_search_api,language:TypeScript stars:>=5 pushed:>=2025-01-01,TypeScript,377399,78902,377399,7852,2025-11-24T10:16:47Z,2026-06-07T17:36:14Z,2026-06-07T17:30:48Z,main,False,False,False,True,fetched,200,6addc298c04fd7e2ad8784720628636bbccc2c8187cf2c855b9de9aca3d9efcf,12574,86856,26,732,646,7,"['🦞 OpenClaw — Personal AI Assistant', 'Sponsors', 'Install (recommended)', 'or: pnpm add -g openclaw@latest', 'Quick start (TL;DR)', 'Send a message', 'Talk to the assistant (optionally deliver back to any connected channel: WhatsApp/Telegram/Slack/Discord/Google Chat/Signal/iMessage/IRC/Microsoft Teams/Matrix/Feishu/LINE/Mattermost/Nextcloud Talk/Nostr/Synology Chat/Tlon/Twitch/Zalo/Zalo Personal/WeChat/QQ/WebChat)', 'Security defaults (DM access)', 'Highlights', 'Security model (important)', 'Operator quick refs', 'Docs by goal', 'Apps (optional)', 'macOS (OpenClaw.app) (optional)', 'iOS node (optional)', 'Android node (optional)', 'From source (development)', 'First run only (or after resetting local OpenClaw config/workspace)', 'Optional: prebuild Control UI before first startup', 'Dev loop (auto-reload on source/config changes)', 'Development channels', 'Agent workspace + skills', 'Configuration', 'Star History', 'Molty', 'Community']",builder_showcase_readme_v1,True,True,True,True,True,True,True,False,True,True,True,False,87.65,strong,"['overview', 'setup', 'usage', 'features', 'visuals', 'architecture', 'data_methods', 'tests', 'license', 'deployment']","['results', 'contact']",1,1,1,1,1,1,1,0,1,1,1,0,2026-06-07T17:58:31.435174+00:00
