repo_id,repo_full_name,owner,repo_name,repo_url,description,language,stars,forks,watchers,open_issues,created_at,updated_at,pushed_at,default_branch,archived,disabled,fork,source,sample_query,sampled_at
1012647286,Stardust-math/Stardust-math.github.io,Stardust-math,Stardust-math.github.io,https://github.com/Stardust-math/Stardust-math.github.io,Personal Academic Website Project,JavaScript,6,1,6,0,2025-07-02T16:49:26Z,2026-06-07T17:37:16Z,2026-06-07T17:37:12Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.951113+00:00
428811520,PattyRich/github-pages,PattyRich,github-pages,https://github.com/PattyRich/github-pages,Old School Runescape Utilities and Bingo Boards,JavaScript,6,6,6,0,2021-11-16T20:59:09Z,2026-06-07T17:37:09Z,2026-06-07T17:37:06Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.951113+00:00
1160179782,oxasploits/PacketSnitch,oxasploits,PacketSnitch,https://github.com/oxasploits/PacketSnitch,"PacketSnitch is a high level network capture analysis, packet decoding tool",JavaScript,11,3,11,0,2026-02-17T16:27:50Z,2026-06-07T17:37:02Z,2026-06-07T17:36:58Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.951113+00:00
1177138778,Bd-Mutant7/cybersecurity-threats-guide-app,Bd-Mutant7,cybersecurity-threats-guide-app,https://github.com/Bd-Mutant7/cybersecurity-threats-guide-app,,JavaScript,8,0,8,0,2026-03-09T18:25:35Z,2026-06-07T17:36:59Z,2026-06-07T17:36:56Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.951113+00:00
1140367044,mwakidenis/social,mwakidenis,social,https://github.com/mwakidenis/social,A MERN stack based social media application [Full-Stack React Project],JavaScript,5,0,5,0,2026-01-23T07:17:07Z,2026-06-07T17:36:53Z,2026-06-07T17:36:49Z,second-edition,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.951113+00:00
279464968,Jadhielv/Jadhielv,Jadhielv,Jadhielv,https://github.com/Jadhielv/Jadhielv,"👋 Hi, I am @Jadhielv. Learn more about me in this repo. ",JavaScript,8,2,8,0,2020-07-14T02:51:02Z,2026-06-07T17:36:46Z,2026-06-07T17:36:42Z,master,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.951113+00:00
533237342,nielsvm/kde-look-and-feel-platinum,nielsvm,kde-look-and-feel-platinum,https://github.com/nielsvm/kde-look-and-feel-platinum,Retro platinum-inspired look and feel package for KDE Plasma.,JavaScript,16,0,16,1,2022-09-06T08:47:33Z,2026-06-07T17:36:44Z,2026-06-07T17:36:41Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.951113+00:00
612503853,lushier888/QX-Surge-Loon-Shadowrocket,lushier888,QX-Surge-Loon-Shadowrocket,https://github.com/lushier888/QX-Surge-Loon-Shadowrocket,本人自用一些代理配置，收集一些图标合集和一些色色QX重写Loon插件Surge模块、boxjs订阅,JavaScript,151,11,151,1,2023-03-11T06:12:57Z,2026-06-07T17:36:39Z,2026-06-07T17:36:35Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.951113+00:00
1138465976,Waremderme/GateSentinel-C2-RemoteTool,Waremderme,GateSentinel-C2-RemoteTool,https://github.com/Waremderme/GateSentinel-C2-RemoteTool,"GateSentinel is a modern C2 framework for security research and penetration testing, supporting HVNC, RAT-style remote access, reverse shells, and remote desktop in controlled labs. Topics: c2, GateSentinel-c2, hvnc, hvnc-rat, rat, remote-access-tool, backdoor, malware, reverse-shell, botnet",JavaScript,12,3,12,0,2026-01-20T17:54:04Z,2026-06-07T17:36:33Z,2026-06-07T17:36:29Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.951113+00:00
717594409,vanityURLs/code,vanityURLs,code,https://github.com/vanityURLs/code,Cloudflare Workers redirector for running a branded short-link domain as code,JavaScript,23,12,23,2,2023-11-12T00:04:30Z,2026-06-07T17:36:25Z,2026-06-07T17:36:40Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.951113+00:00
1262031046,3xq9/REvenge,3xq9,REvenge,https://github.com/3xq9/REvenge,,JavaScript,21,2,21,0,2026-06-07T13:35:17Z,2026-06-07T17:38:04Z,2026-06-07T17:36:17Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.951113+00:00
440503787,AdguardTeam/HostlistsRegistry,AdguardTeam,HostlistsRegistry,https://github.com/AdguardTeam/HostlistsRegistry,Known hosts blocklists that are made available to the users of AdGuard products,JavaScript,369,110,369,43,2021-12-21T12:08:19Z,2026-06-07T17:36:22Z,2026-06-07T17:36:13Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.951113+00:00
1256015130,vivekisadev/packlm,vivekisadev,packlm,https://github.com/vivekisadev/packlm,,JavaScript,9,0,9,1,2026-06-01T11:35:56Z,2026-06-07T17:36:12Z,2026-06-07T17:36:08Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.951113+00:00
925679240,bbc/world-service-rss,bbc,world-service-rss,https://github.com/bbc/world-service-rss,A list of the most recent stories from across the world in your language,JavaScript,15,4,15,3,2025-02-01T13:27:04Z,2026-06-07T17:36:08Z,2026-06-07T17:36:05Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.951113+00:00
10392339,RubyNepal/rubynepal.github.io,RubyNepal,rubynepal.github.io,https://github.com/RubyNepal/rubynepal.github.io,Official website of Ruby Nepal,JavaScript,19,20,19,15,2013-05-30T21:20:40Z,2026-06-07T17:36:05Z,2026-06-07T17:38:26Z,master,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.951113+00:00
1129720426,jiang068/ustc_evaluate,jiang068,ustc_evaluate,https://github.com/jiang068/ustc_evaluate,ustc一键自动评教（油猴）,JavaScript,6,0,6,0,2026-01-07T13:43:29Z,2026-06-07T17:36:01Z,2026-06-07T17:35:58Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.951113+00:00
1172486652,takahser/uae-dashboard,takahser,uae-dashboard,https://github.com/takahser/uae-dashboard,"Live GCC missile tracker monitoring Iranian attacks on UAE, Qatar, Kuwait & Bahrain. Interactive charts, theatre map with impact sites,   interception rates, arsenal analysis, and daily breakdowns. Auto-updated from official Ministry of Defence sources.",JavaScript,6,1,6,0,2026-03-04T11:12:59Z,2026-06-07T17:36:00Z,2026-06-07T17:35:56Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.951113+00:00
1005726436,Viespirkiu-grupe/viespirkiai,Viespirkiu-grupe,viespirkiai,https://github.com/Viespirkiu-grupe/viespirkiai,Pilietinės iniciatyvos Viešpirkiai duomenų analizės puslapis,JavaScript,16,5,16,4,2025-06-20T17:50:58Z,2026-06-07T17:35:24Z,2026-06-07T17:35:20Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.951113+00:00
1162565115,SigNoz/agent-skills,SigNoz,agent-skills,https://github.com/SigNoz/agent-skills,Agent skills for SigNoz,JavaScript,5,5,5,3,2026-02-20T12:23:09Z,2026-06-07T17:35:23Z,2026-06-07T17:35:19Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.951113+00:00
1201074973,DragonJAR/iOS-Pentesting-Skill,DragonJAR,iOS-Pentesting-Skill,https://github.com/DragonJAR/iOS-Pentesting-Skill,iOS-Pentesting-Skill,JavaScript,6,4,6,0,2026-04-04T07:10:20Z,2026-06-07T17:35:19Z,2026-06-07T17:35:15Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.951113+00:00
1126114115,atomantic/PortOS,atomantic,PortOS,https://github.com/atomantic/PortOS,"Self-hosted dev machine OS — app management, AI agent orchestration, digital twin, second brain, and creative pipeline from a single dashboard over Tailscale",JavaScript,20,6,20,17,2026-01-01T06:19:32Z,2026-06-07T17:34:51Z,2026-06-07T17:34:49Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.951113+00:00
579671236,AdguardTeam/AdGuardFiltersStats,AdguardTeam,AdGuardFiltersStats,https://github.com/AdguardTeam/AdGuardFiltersStats,The repo where we collect AdguardFilters statistics,JavaScript,17,4,17,1,2022-12-18T13:42:05Z,2026-06-07T17:34:49Z,2026-06-07T17:34:46Z,master,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
1246625636,open-gsd/gsd-core,open-gsd,gsd-core,https://github.com/open-gsd/gsd-core,Git. Ship. Done - Core,JavaScript,3025,184,3025,75,2026-05-22T11:36:21Z,2026-06-07T17:38:05Z,2026-06-07T17:34:40Z,next,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
1154793116,sitammeur/lfm2.5-thinking-web,sitammeur,lfm2.5-thinking-web,https://github.com/sitammeur/lfm2.5-thinking-web,LFM2.5 1.2 billion reasoning language model runs on web browsers using Transformers.js and ONNX Runtime Web.,JavaScript,7,2,7,0,2026-02-10T19:31:37Z,2026-06-07T17:34:37Z,2026-06-07T17:34:33Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
62700422,dasilvacontin/ag-drift,dasilvacontin,ag-drift,https://github.com/dasilvacontin/ag-drift,:mountain_cableway: Online multiplayer AG-racing web game.,JavaScript,29,9,29,30,2016-07-06T07:27:00Z,2026-06-07T17:34:34Z,2026-06-07T17:34:01Z,master,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
499292238,theborderland/map,theborderland,map,https://github.com/theborderland/map,,JavaScript,11,11,11,42,2022-06-02T21:11:53Z,2026-06-07T17:33:52Z,2026-06-07T17:35:07Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
469561226,linonetwo/wiki,linonetwo,wiki,https://github.com/linonetwo/wiki,My Digital Garden Since 2019,JavaScript,13,0,13,0,2022-03-14T02:59:53Z,2026-06-07T17:34:22Z,2026-06-07T17:33:37Z,master,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
1226226341,openclaw/clawsweeper-state,openclaw,clawsweeper-state,https://github.com/openclaw/clawsweeper-state,,JavaScript,12,11,12,1,2026-05-01T05:53:18Z,2026-06-07T17:33:25Z,2026-06-07T17:38:44Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
3678731,webpack/webpack,webpack,webpack,https://github.com/webpack/webpack,"A bundler for javascript and friends. Packs many modules into a few bundled assets. Code Splitting allows for loading parts of the application on demand. Through ""loaders"", modules can be CommonJs, AMD, ES6 modules, CSS, Images, JSON, Coffeescript, LESS, ... and your custom stuff.",JavaScript,65777,9357,65777,185,2012-03-10T10:08:14Z,2026-06-07T17:38:20Z,2026-06-07T17:32:59Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
121647085,jsenv/core,jsenv,core,https://github.com/jsenv/core,"Develop, test and build JavaScript projects",JavaScript,36,5,36,0,2018-02-15T15:41:04Z,2026-06-07T17:32:59Z,2026-06-07T17:32:55Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
181151501,gf-db/gf-db.github.io,gf-db,gf-db.github.io,https://github.com/gf-db/gf-db.github.io,,JavaScript,6,2,6,0,2019-04-13T09:53:29Z,2026-06-07T17:32:46Z,2026-06-07T17:32:41Z,master,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
324505615,xiadd/tg-wb-trending,xiadd,tg-wb-trending,https://github.com/xiadd/tg-wb-trending,Github actions自动抓取微博热搜，每小时自动存档，通过github page生成网站和api,JavaScript,84,32,84,1,2020-12-26T07:35:27Z,2026-06-07T17:32:35Z,2026-06-07T17:32:32Z,master,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
930675401,hackclub/infill,hackclub,infill,https://github.com/hackclub/infill,"a 3D printer YSWS (You Ship, We Ship) by Hack Club. Everyone who gets a benchy printed will be flown to RMRRF in Colorado. Run by @qcoral",JavaScript,15,66,15,8,2025-02-11T02:48:18Z,2026-06-07T17:31:44Z,2026-06-07T17:31:40Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
939550065,Bader-Idris/nuxt4-fullstack-portfolio,Bader-Idris,nuxt4-fullstack-portfolio,https://github.com/Bader-Idris/nuxt4-fullstack-portfolio,"A production-ready, fully containerized full-stack application. It includes an authorized email service (postfix&dovecot), MongoDB, PostgreSQL, Redis, Certbot (SSL CA), Socket.io, and Nginx. Additionally, it is distributable on CapacitorJS and electron 😮‍💨.",JavaScript,28,7,28,3,2025-02-26T18:08:30Z,2026-06-07T17:31:29Z,2026-06-07T17:31:26Z,bader,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
278431740,xsalazar/xsalazar,xsalazar,xsalazar,https://github.com/xsalazar/xsalazar,✨ Special repo that adds a README.md on my public GitHub profile. Fully automated ocean generator. 🦈,JavaScript,8,0,8,0,2020-07-09T17:43:08Z,2026-06-07T17:31:25Z,2026-06-07T17:31:21Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
128640032,cadeyrn/enterprise-policy-generator,cadeyrn,enterprise-policy-generator,https://github.com/cadeyrn/enterprise-policy-generator,The Enterprise Policy Generator helps administrators configure Firefox using a configuration file.,JavaScript,83,15,83,8,2018-04-08T12:42:07Z,2026-06-07T17:31:24Z,2026-06-07T17:31:20Z,master,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
3758924,atdt/snoflake,atdt,snoflake,https://github.com/atdt/snoflake,A JavaScript runtime for the SNOBOL4 programming language,JavaScript,18,0,18,0,2012-03-18T23:29:39Z,2026-06-07T17:31:23Z,2026-06-07T17:38:46Z,master,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
1216026355,voidly-ai/voidly-pay,voidly-ai,voidly-pay,https://github.com/voidly-ai/voidly-pay,"Off-chain credit ledger + hire marketplace for AI agents. Ed25519-signed envelopes, atomic settlement, hire-and-release escrow. https://voidly.ai/pay",JavaScript,10,3,10,8,2026-04-20T13:45:45Z,2026-06-07T17:31:20Z,2026-06-07T17:31:17Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
20482496,cms-sw/cms-sw.github.io,cms-sw,cms-sw.github.io,https://github.com/cms-sw/cms-sw.github.io,Documentation for CMSSW,JavaScript,25,60,25,4,2014-06-04T12:25:03Z,2026-06-07T17:30:45Z,2026-06-07T17:30:40Z,master,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
1114918562,KunjShah95/SENTINEL-CLI,KunjShah95,SENTINEL-CLI,https://github.com/KunjShah95/SENTINEL-CLI,"🛡️ Sentinel CLI - AI-powered code review with security scanning, dependency analysis & accessibility checks. Supports OpenAI, Groq & Gemini! ",JavaScript,8,3,8,1,2025-12-12T04:38:30Z,2026-06-07T17:30:33Z,2026-06-07T17:30:29Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
701270998,adminouyang/231006,adminouyang,231006,https://github.com/adminouyang/231006,主要搜集tvbox配置文件,JavaScript,231,63,231,2,2023-10-06T09:40:56Z,2026-06-07T17:30:33Z,2026-06-07T17:30:29Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
1181686943,louisbgl/brawl-stats,louisbgl,brawl-stats,https://github.com/louisbgl/brawl-stats,Brawl Stars stats tracker,JavaScript,6,1,6,1,2026-03-14T13:42:30Z,2026-06-07T17:30:26Z,2026-06-07T17:30:22Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
1195374938,redchenk/tsukuyomi-space,redchenk,tsukuyomi-space,https://github.com/redchenk/tsukuyomi-space,,JavaScript,12,1,12,0,2026-03-29T15:44:12Z,2026-06-07T17:30:11Z,2026-06-07T17:30:07Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
1244769076,WOLFTECH-254/wolfXspotify-API,WOLFTECH-254,wolfXspotify-API,https://github.com/WOLFTECH-254/wolfXspotify-API,"Free, unlimited Spotify music data API. No API key, no OAuth, no sign-up required.",JavaScript,7,2,7,0,2026-05-20T15:22:23Z,2026-06-07T17:30:08Z,2026-06-07T17:30:06Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
1107778077,cybcatppuccino/cybcatppuccino.github.io,cybcatppuccino,cybcatppuccino.github.io,https://github.com/cybcatppuccino/cybcatppuccino.github.io,cybcat's homepage,JavaScript,7,0,7,0,2025-12-01T15:45:45Z,2026-06-07T17:30:10Z,2026-06-07T17:30:04Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
941668625,dan-quirky/dan-quirky.github.io,dan-quirky,dan-quirky.github.io,https://github.com/dan-quirky/dan-quirky.github.io,Repo for github pages user website.,JavaScript,5,0,5,0,2025-03-02T20:25:56Z,2026-06-07T17:30:06Z,2026-06-07T17:30:03Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
1187274114,karlarenatadev/projeto-simulados-certificacao-aws,karlarenatadev,projeto-simulados-certificacao-aws,https://github.com/karlarenatadev/projeto-simulados-certificacao-aws,,JavaScript,6,5,6,9,2026-03-20T14:37:47Z,2026-06-07T17:29:58Z,2026-06-07T17:29:55Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
1152640467,SammySnake-d/fast-context-mcp,SammySnake-d,fast-context-mcp,https://github.com/SammySnake-d/fast-context-mcp,AI-driven semantic code search as an MCP tool — powered by Windsurf's reverse-engineered SWE-grep protocol,JavaScript,265,39,265,0,2026-02-08T07:22:25Z,2026-06-07T17:29:49Z,2026-06-07T17:29:45Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
38064074,ma-ha/rest-web-ui,ma-ha,rest-web-ui,https://github.com/ma-ha/rest-web-ui,REST Web GUI: A framework to create web portals w/o coding and w/o application servers ,JavaScript,69,14,69,9,2015-06-25T17:35:52Z,2026-06-07T17:29:17Z,2026-06-07T17:29:12Z,master,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
1169131226,fivetaku/kkirikkiri,fivetaku,kkirikkiri,https://github.com/fivetaku/kkirikkiri,Natural language team builder for Claude Code Agent Teams — create purpose-driven AI teams with a single sentence,JavaScript,9,6,9,1,2026-02-28T08:10:44Z,2026-06-07T17:28:51Z,2026-06-07T17:28:47Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
387548966,phpcoinn/node,phpcoinn,node,https://github.com/phpcoinn/node,,JavaScript,12,11,12,7,2021-07-19T17:47:04Z,2026-06-07T17:28:42Z,2026-06-07T17:28:39Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
1248559884,nile-green-ai/thermomind-continuity,nile-green-ai,thermomind-continuity,https://github.com/nile-green-ai/thermomind-continuity,"Continuity layer SDK — surplus, drift, stability, identity for any LLM agent.",JavaScript,8,0,8,0,2026-05-24T19:57:27Z,2026-06-07T17:28:40Z,2026-06-07T17:28:36Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
120348734,punchagan/playo-find-venue,punchagan,playo-find-venue,https://github.com/punchagan/playo-find-venue,Find good Playo venues in convenient locations,JavaScript,19,4,19,2,2018-02-05T19:07:11Z,2026-06-07T17:28:33Z,2026-06-07T17:28:29Z,master,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
1090821290,Baskerville42/outage-data-ua,Baskerville42,outage-data-ua,https://github.com/Baskerville42/outage-data-ua,Публічне сховище даних про планові відключення електроенергії в Україні.,JavaScript,54,7,54,0,2025-11-06T07:20:46Z,2026-06-07T17:28:27Z,2026-06-07T17:28:24Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
914221379,tjdav/coralite,tjdav,coralite,https://github.com/tjdav/coralite,(Mirror) HTML modules static site generator - https://codeberg.org/tjdavid/coralite,JavaScript,6,1,6,0,2025-01-09T07:13:56Z,2026-06-07T17:28:17Z,2026-06-07T17:28:13Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
1232293202,parallelclaw/memex-mvp,parallelclaw,memex-mvp,https://github.com/parallelclaw/memex-mvp,"Local-first MCP memory server. Indexes Claude Code/Cowork/Telegram chats; any MCP-compatible AI agent (Cursor, Cline, Continue) can search them.",JavaScript,14,0,14,0,2026-05-07T19:35:06Z,2026-06-07T17:28:05Z,2026-06-07T17:28:01Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
582334379,domi-btnr/ClientModBadges-API,domi-btnr,ClientModBadges-API,https://github.com/domi-btnr/ClientModBadges-API,API for getting badges from other discord client mods,JavaScript,15,11,15,0,2022-12-26T13:50:23Z,2026-06-07T17:27:46Z,2026-06-07T17:27:42Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
1226254918,theanshsonkar/carto,theanshsonkar,carto,https://github.com/theanshsonkar/carto,"Carto is structural intelligence for your codebase, It's giving AI the ability to think architecturally.",JavaScript,58,4,58,1,2026-05-01T06:47:05Z,2026-06-07T17:27:36Z,2026-06-07T17:27:34Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
98203761,xdan/jodit,xdan,jodit,https://github.com/xdan/jodit,Jodit - Best WYSIWYG Editor for You,JavaScript,1937,379,1937,352,2017-07-24T15:06:37Z,2026-06-07T17:27:30Z,2026-06-07T17:27:26Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
1252186669,rookiestar28/Agentique,rookiestar28,Agentique,https://github.com/rookiestar28/Agentique,"An open-source companion repo for Agentique.io: a free community platform for sharing AI agent resources. It provides public schemas, starter examples, validation tools, GitHub Action support, and read-only readback helpers so developers can inspect and reuse agents, skills, workflows, tools, and bundles.",JavaScript,12,2,12,0,2026-05-28T09:17:42Z,2026-06-07T17:27:03Z,2026-06-07T17:26:59Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
1157841577,elkimek/get-based,elkimek,get-based,https://github.com/elkimek/get-based,"Free, open-source blood work dashboard — AI-powered PDF import, DNA raw data analysis (42 SNPs), trend charts, and personalized health insights for 287+ biomarkers. Local-first, no account required.",JavaScript,72,12,72,11,2026-02-14T11:38:30Z,2026-06-07T17:26:44Z,2026-06-07T17:28:01Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
1011041940,ai-news-daily/ai-news-daily.github.io,ai-news-daily,ai-news-daily.github.io,https://github.com/ai-news-daily/ai-news-daily.github.io,"Automated, zero-cost AI news aggregator. Crawls 50+ sources, uses local LLMs for categorization, and deploys to GitHub Pages.",JavaScript,11,2,11,0,2025-06-30T08:05:35Z,2026-06-07T17:26:34Z,2026-06-07T17:26:30Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
1047934205,build23w/fdv.lol,build23w,fdv.lol,https://github.com/build23w/fdv.lol,"BLAZING-FAST client-side SOL memecoin radar with explainable GOOD/WATCH/SHILL. Trader (Auto), Sentry (Sniper), Hold, Follow, and bots.",JavaScript,121,86,121,2,2025-08-31T15:02:12Z,2026-06-07T17:26:33Z,2026-06-07T17:26:29Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
750320007,Pretend-to/mio-chat-backend,Pretend-to,mio-chat-backend,https://github.com/Pretend-to/mio-chat-backend,🚀 企业级多协议 AI 对话平台与 Agent 操作系统，内置原生 MCP、真实 TTY 伪终端沙盒 (node-pty)、Puppeteer 视觉自动化与长时持久化后台任务调度。,JavaScript,35,2,35,1,2024-01-30T12:22:20Z,2026-06-07T17:26:32Z,2026-06-07T17:26:29Z,master,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
164221924,jellyfin/jellyfin-web,jellyfin,jellyfin-web,https://github.com/jellyfin/jellyfin-web,The Free Software Media System - Official Web Client,JavaScript,3624,2032,3624,456,2019-01-05T14:26:33Z,2026-06-07T17:26:32Z,2026-06-07T17:26:26Z,master,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
1255118956,rayedriasat/lumina,rayedriasat,lumina,https://github.com/rayedriasat/lumina,,JavaScript,11,0,11,0,2026-05-31T12:34:47Z,2026-06-07T17:26:26Z,2026-06-07T17:26:23Z,main,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
220867748,neomjs/neo,neomjs,neo,https://github.com/neomjs/neo,"Neo.mjs is a self-evolving software organism: a professional end-to-end AI engineering team whose cross-model swarm inhabits live apps via Neural Link, Active Hybrid GraphRAG, DreamService, and self-healing loops.",JavaScript,3199,211,3199,156,2019-11-10T23:56:02Z,2026-06-07T17:26:19Z,2026-06-07T17:26:12Z,dev,False,False,False,github_search_api,language:JavaScript stars:>=5 pushed:>=2025-01-01,2026-06-07T17:38:49.953130+00:00
